timestamp,elapsed_s,z
12:48:44.443,15.5982,0.06
12:48:44.485,15.6401,0.05
12:48:44.485,15.6402,0.05
12:48:44.486,15.6404,0.06
12:48:44.525,15.6808,0.05
12:48:44.525,15.6810,0.06
12:48:44.525,15.6811,0.05
12:48:44.525,15.6812,0.05
12:48:44.571,15.7271,0.06
12:48:44.571,15.7273,0.06
12:48:44.571,15.7274,0.06
12:48:44.571,15.7276,0.04
12:48:44.611,15.7705,0.06
12:48:44.611,15.7707,0.04
12:48:44.611,15.7709,0.06
12:48:44.611,15.7710,0.05
12:48:44.659,15.8139,0.06
12:48:44.659,15.8141,0.06
12:48:44.659,15.8143,0.05
12:48:44.659,15.8145,0.05
12:48:44.710,15.8652,0.05
12:48:44.710,15.8654,0.06
12:48:44.710,15.8656,0.04
12:48:44.710,15.8657,0.05
12:48:44.755,15.9104,0.06
12:48:44.756,15.9106,0.06
12:48:44.756,15.9107,0.06
12:48:44.756,15.9109,0.06
12:48:44.799,15.9555,0.05
12:48:44.799,15.9559,0.06
12:48:44.799,15.9562,0.04
12:48:44.799,15.9563,0.05
12:48:44.849,16.0042,0.05
12:48:44.849,16.0044,0.07
12:48:44.849,16.0046,0.06
12:48:44.849,16.0047,0.07
12:48:44.849,16.0049,0.05
12:48:44.892,16.0493,0.06
12:48:44.892,16.0496,0.03
12:48:44.892,16.0498,0.15
12:48:44.892,16.0500,0.08
12:48:44.944,16.1001,0.07
12:48:44.944,16.1003,0.17
12:48:44.944,16.1004,-0.0
12:48:44.944,16.1005,0.2
12:48:44.992,16.1472,-0.03
12:48:44.992,16.1474,0.07
12:48:44.992,16.1475,0.07
12:48:44.992,16.1476,0.07
12:48:44.992,16.1477,0.07
12:48:45.042,16.1969,0.07
12:48:45.042,16.1971,0.06
12:48:45.042,16.1972,0.06
12:48:45.043,16.1974,0.07
12:48:45.083,16.2397,0.02
12:48:45.083,16.2399,0.02
12:48:45.083,16.2400,0.08
12:48:45.083,16.2401,-0.09
12:48:45.126,16.2820,0.02
12:48:45.126,16.2822,-0.01
12:48:45.126,16.2824,0.0
12:48:45.126,16.2826,0.09
12:48:45.175,16.3333,0.06
12:48:45.175,16.3335,0.06
12:48:45.175,16.3338,0.07
12:48:45.175,16.3340,0.05
12:48:45.223,16.3785,0.07
12:48:45.223,16.3786,0.05
12:48:45.223,16.3788,0.07
12:48:45.223,16.3789,0.13
12:48:45.266,16.4229,0.02
12:48:45.266,16.4231,0.03
12:48:45.268,16.4232,0.03
12:48:45.268,16.4234,0.07
12:48:45.314,16.4688,0.08
12:48:45.314,16.4690,0.08
12:48:45.314,16.4691,0.08
12:48:45.314,16.4692,0.09
12:48:45.357,16.5130,0.05
12:48:45.357,16.5133,0.06
12:48:45.357,16.5134,0.06
12:48:45.357,16.5135,0.03
12:48:45.405,16.5627,0.05
12:48:45.405,16.5629,0.21
12:48:45.405,16.5630,0.11
12:48:45.405,16.5631,0.06
12:48:45.449,16.6057,0.04
12:48:45.449,16.6059,0.08
12:48:45.449,16.6061,0.06
12:48:45.449,16.6062,0.06
12:48:45.494,16.6498,0.05
12:48:45.494,16.6500,0.05
12:48:45.495,16.6502,0.05
12:48:45.495,16.6503,0.06
12:48:45.542,16.6969,0.06
12:48:45.542,16.6971,0.06
12:48:45.542,16.6972,0.07
12:48:45.542,16.6974,0.05
12:48:45.581,16.7356,0.05
12:48:45.581,16.7358,0.06
12:48:45.581,16.7359,0.06
12:48:45.581,16.7360,0.06
12:48:45.618,16.7730,0.06
12:48:45.618,16.7732,0.05
12:48:45.618,16.7734,0.05
12:48:45.660,16.8146,0.06
12:48:45.660,16.8148,0.05
12:48:45.660,16.8149,0.05
12:48:45.660,16.8150,0.06
12:48:45.698,16.8524,0.07
12:48:45.698,16.8526,0.06
12:48:45.698,16.8527,0.05
12:48:45.736,16.8915,0.05
12:48:45.737,16.8917,0.05
12:48:45.737,16.8919,0.06
12:48:45.780,16.9351,0.07
12:48:45.780,16.9353,0.05
12:48:45.781,16.9356,0.05
12:48:45.781,16.9358,0.06
12:48:45.818,16.9742,0.05
12:48:45.819,16.9743,0.06
12:48:45.819,16.9745,0.06
12:48:45.819,16.9746,0.03
12:48:45.861,17.0168,0.05
12:48:45.861,17.0169,0.05
12:48:45.861,17.0171,0.05
12:48:45.862,17.0172,0.06
12:48:45.903,17.0578,0.05
12:48:45.903,17.0579,0.06
12:48:45.903,17.0581,0.05
12:48:45.941,17.0961,0.05
12:48:45.941,17.0963,0.05
12:48:45.942,17.0965,0.07
12:48:45.942,17.0966,0.06
12:48:45.982,17.1373,0.07
12:48:45.983,17.1375,0.06
12:48:45.983,17.1376,0.05
12:48:46.022,17.1771,0.06
12:48:46.022,17.1773,0.06
12:48:46.022,17.1774,0.06
12:48:46.022,17.1776,0.06
12:48:46.059,17.2172,0.06
12:48:46.059,17.2175,0.06
12:48:46.059,17.2177,0.06
12:48:46.059,17.2179,0.05
12:48:46.110,17.2665,0.06
12:48:46.110,17.2667,0.06
12:48:46.110,17.2669,0.05
12:48:46.110,17.2670,0.07
12:48:46.155,17.3104,0.04
12:48:46.155,17.3106,0.06
12:48:46.156,17.3107,0.06
12:48:46.156,17.3108,0.07
12:48:46.193,17.3502,0.07
12:48:46.193,17.3504,0.05
12:48:46.193,17.3505,0.05
12:48:46.241,17.3999,0.04
12:48:46.241,17.4001,0.05
12:48:46.241,17.4003,0.05
12:48:46.241,17.4004,0.06
12:48:46.241,17.4006,0.06
12:48:46.295,17.4504,0.05
12:48:46.295,17.4505,0.06
12:48:46.296,17.4507,0.06
12:48:46.296,17.4508,0.05
12:48:46.341,17.4959,0.06
12:48:46.341,17.4961,0.06
12:48:46.341,17.4962,0.05
12:48:46.341,17.4963,0.05
12:48:46.393,17.5509,0.05
12:48:46.393,17.5511,0.06
12:48:46.393,17.5512,0.05
12:48:46.393,17.5513,0.05
12:48:46.393,17.5514,0.06
12:48:46.441,17.5988,0.11
12:48:46.441,17.5990,0.04
12:48:46.441,17.5992,0.05
12:48:46.441,17.5993,0.05
12:48:46.496,17.6512,0.04
12:48:46.496,17.6514,0.04
12:48:46.496,17.6515,0.05
12:48:46.496,17.6517,0.07
12:48:46.496,17.6518,0.07
12:48:46.544,17.6994,0.06
12:48:46.544,17.6997,0.09
12:48:46.544,17.7000,0.04
12:48:46.544,17.7002,0.05
12:48:46.544,17.7003,0.06
12:48:46.593,17.7479,0.05
12:48:46.593,17.7481,0.06
12:48:46.593,17.7483,0.06
12:48:46.593,17.7484,0.05
12:48:46.635,17.7896,0.06
12:48:46.635,17.7899,0.06
12:48:46.635,17.7901,0.05
12:48:46.635,17.7903,-0.15
12:48:46.671,17.8301,0.22
12:48:46.671,17.8303,0.01
12:48:46.671,17.8304,0.18
12:48:46.721,17.8774,0.17
12:48:46.721,17.8777,0.12
12:48:46.721,17.8779,0.11
12:48:46.721,17.8780,0.07
12:48:46.762,17.9175,-0.15
12:48:46.762,17.9178,-0.31
12:48:46.762,17.9180,-0.05
12:48:46.762,17.9182,0.27
12:48:46.805,17.9640,0.17
12:48:46.809,17.9645,-0.07
12:48:46.809,17.9648,-0.01
12:48:46.809,17.9650,0.12
12:48:46.854,18.0124,0.11
12:48:46.854,18.0126,0.05
12:48:46.858,18.0129,0.02
12:48:46.858,18.0132,0.18
12:48:46.902,18.0564,0.16
12:48:46.902,18.0566,0.14
12:48:46.902,18.0567,0.1
12:48:46.902,18.0569,-0.1
12:48:46.951,18.1068,-0.14
12:48:46.952,18.1071,0.06
12:48:46.952,18.1072,0.18
12:48:46.952,18.1074,0.13
12:48:46.952,18.1075,-0.02
12:48:46.993,18.1507,0.03
12:48:46.993,18.1510,0.09
12:48:46.993,18.1511,0.07
12:48:46.993,18.1512,1.0
